You entered a buffer length of 10
RAW, -0.893426, -0.129830, 0.185497, AVG ,-0.933883, 0.047159, 0.296222
RAW, -1.086675, -0.226393, 0.356894, AVG ,-0.970469, -0.011146, 0.315864
RAW, -1.055545, -0.099066, 0.171824, AVG ,-0.977208, -0.039199, 0.294085
RAW, -0.897088, 0.001404, 0.221022, AVG ,-0.966502, -0.045987, 0.264311
RAW, -1.028200, -0.058292, 0.310505, AVG ,-0.970530, -0.058756, 0.244326
RAW, -1.151499, -0.072941, 0.298785, AVG ,-0.988085, -0.076384, 0.241702
RAW, -1.156137, -0.101996, 0.189160, AVG ,-1.004334, -0.084905, 0.226723
RAW, -1.026003, -0.141061, 0.000916, AVG ,-1.013294, -0.091717, 0.202112
RAW, -0.942501, -0.140450, -0.072087, AVG ,-1.010657, -0.102008, 0.178185
RAW, -0.904657, -0.130806, -0.085515, AVG ,-1.014173, -0.109943, 0.157700
RAW, -0.890130, -0.044619, -0.012757, AVG ,-1.013844, -0.101422, 0.137875
RAW, -0.876824, -0.012757, 0.000305, AVG ,-0.992858, -0.080058, 0.102216
RAW, -0.820668, -0.009217, -0.000794, AVG ,-0.969371, -0.071073, 0.084954
RAW, -0.805042, -0.004334, -0.051456, AVG ,-0.960166, -0.071647, 0.057706
RAW, -0.779772, -0.115547, -0.126289, AVG ,-0.935323, -0.077373, 0.014027
RAW, -0.772813, -0.182567, -0.148508, AVG ,-0.897455, -0.088335, -0.030703
RAW, -0.788683, -0.216993, -0.145578, AVG ,-0.860709, -0.099835, -0.064176
RAW, -0.805164, -0.263871, -0.147287, AVG ,-0.838625, -0.112116, -0.078997
RAW, -0.793566, -0.387292, -0.187695, AVG ,-0.823732, -0.136800, -0.090557
RAW, -0.722517, -0.448331, -0.301349, AVG ,-0.805518, -0.168553, -0.112141
RAW, -0.614112, -0.510712, -0.440029, AVG ,-0.777916, -0.215162, -0.154868
RAW, -0.576390, -0.550998, -0.484221, AVG ,-0.747873, -0.268986, -0.203321
RAW, -0.603613, -0.619606, -0.514008, AVG ,-0.726167, -0.330025, -0.254642
RAW, -0.649271, -0.666239, -0.526949, AVG ,-0.710590, -0.396216, -0.302191
RAW, -0.673198, -0.703351, -0.522066, AVG ,-0.699933, -0.454996, -0.341769
RAW, -0.614845, -0.790759, -0.437588, AVG ,-0.684136, -0.515815, -0.370677
RAW, -0.618141, -0.804309, -0.457486, AVG ,-0.667082, -0.574547, -0.401868
RAW, -0.558933, -0.821889, -0.474944, AVG ,-0.642459, -0.630349, -0.434634
RAW, -0.489837, -0.814198, -0.473234, AVG ,-0.612086, -0.673039, -0.463187
RAW, -0.406092, -0.788561, -0.453336, AVG ,-0.580443, -0.707062, -0.478386
RAW, -0.401209, -0.794421, -0.456876, AVG ,-0.559153, -0.735433, -0.480071
RAW, -0.462858, -0.816639, -0.463224, AVG ,-0.547800, -0.761997, -0.477971
RAW, -0.462980, -0.770982, -0.439785, AVG ,-0.533736, -0.777135, -0.470549
RAW, -0.417567, -0.727522, -0.423915, AVG ,-0.510566, -0.783263, -0.460245
RAW, -0.389733, -0.721174, -0.420985, AVG ,-0.482219, -0.785045, -0.450137
RAW, -0.343832, -0.783190, -0.448331, AVG ,-0.455118, -0.784288, -0.451212
RAW, -0.292437, -0.739852, -0.460050, AVG ,-0.422548, -0.777843, -0.451468
RAW, -0.238479, -0.699200, -0.477263, AVG ,-0.390502, -0.765574, -0.451700
RAW, -0.260087, -0.705793, -0.402185, AVG ,-0.367527, -0.754733, -0.444595
RAW, -0.267167, -0.760972, -0.410242, AVG ,-0.353635, -0.751974, -0.440286
RAW, -0.242996, -0.870353, -0.485686, AVG ,-0.337814, -0.759568, -0.443167
RAW, -0.241531, -0.922114, -0.624855, AVG ,-0.315681, -0.770115, -0.459330
RAW, -0.126045, -0.929195, -0.593115, AVG ,-0.281987, -0.785936, -0.474663
RAW, -0.105780, -0.888177, -0.544040, AVG ,-0.250809, -0.802002, -0.486675
RAW, -0.142404, -0.914546, -0.539156, AVG ,-0.226076, -0.821339, -0.498492
RAW, -0.055973, -0.988525, -0.559177, AVG ,-0.197290, -0.841873, -0.509577
RAW, 0.119819, -0.936275, -0.506806, AVG ,-0.156064, -0.861515, -0.514253
RAW, 0.134713, -0.985351, -0.488128, AVG ,-0.118745, -0.890130, -0.515339
RAW, 0.111274, -1.013429, -0.524751, AVG ,-0.081609, -0.920894, -0.527596
RAW, 0.176463, -1.103034, -0.430507, AVG ,-0.037246, -0.955100, -0.529622
RAW, 0.146188, -1.157724, -0.317952, AVG ,0.001672, -0.983837, -0.512849
RAW, 0.158884, -1.050540, -0.328939, AVG ,0.041714, -0.996680, -0.483257
RAW, 0.162302, -0.971190, -0.488128, AVG ,0.070549, -1.000879, -0.472758
RAW, 0.201856, -0.951169, -0.416590, AVG ,0.101312, -1.007178, -0.460013
RAW, 0.340780, -0.722151, -0.450772, AVG ,0.149631, -0.987939, -0.451175
RAW, 0.508393, -0.390222, -0.521333, AVG ,0.206067, -0.928108, -0.447391
RAW, 0.320271, -0.742904, -0.552829, AVG ,0.226112, -0.908771, -0.451993
RAW, 0.278520, -0.856681, -0.537447, AVG ,0.240493, -0.895904, -0.456925
RAW, 0.230910, -0.946774, -0.525240, AVG ,0.252457, -0.889239, -0.456974
RAW, 0.172801, -1.063236, -0.441006, AVG ,0.252091, -0.885259, -0.458024
RAW, 0.206495, -1.187511, -0.444180, AVG ,0.258121, -0.888238, -0.470646
RAW, 0.322713, -1.152841, -0.415858, AVG ,0.274504, -0.898468, -0.479338
RAW, 0.363487, -0.921382, -0.466886, AVG ,0.294623, -0.893487, -0.477214
RAW, 0.293902, -0.767808, -0.542331, AVG ,0.303827, -0.875151, -0.489788
RAW, 0.260453, -0.835195, -0.496185, AVG ,0.295795, -0.886455, -0.494330
RAW, 0.284380, -0.614234, -0.276933, AVG ,0.273393, -0.908857, -0.469890
RAW, 0.394006, -0.704572, -0.528902, AVG ,0.280767, -0.905023, -0.467497
